1000	1	1.6734
1000	1	1.12529
1000	1	1.14221
1000	1	1.18511
1000	1	1.09179
1000	1	1.18751
1000	1	1.17583
1000	1	1.08484
1000	1	1.20424
1000	1	1.09428
3000	1	1.45374
3000	1	1.36677
3000	1	2.24956
3000	1	1.95944
3000	1	1.48741
3000	1	1.42294
3000	1	1.33038
3000	1	1.41828
3000	1	1.19409
3000	1	1.34819
5000	1	1.88815
5000	1	1.69053
5000	1	1.79042
5000	1	1.74191
5000	1	1.90418
5000	1	1.83682
5000	1	1.76703
5000	1	1.68527
5000	1	1.7817
5000	1	1.90498
7000	1	2.41852
7000	1	2.26483
7000	1	2.44212
7000	1	2.31774
7000	1	2.32528
7000	1	2.33153
7000	1	2.30902
7000	1	2.43511
7000	1	2.48389
7000	1	2.35563
9000	1	3.41326
9000	1	3.29008
9000	1	3.29615
9000	1	3.34439
9000	1	3.3816
9000	1	3.42577
9000	1	3.24838
9000	1	3.16905
9000	1	3.39654
9000	1	3.26024
10000	1	3.96746
10000	1	3.79176
10000	1	3.9012
10000	1	4.0388
10000	1	3.99264
10000	1	3.70796
10000	1	3.7541
10000	1	3.92057
10000	1	3.98741
10000	1	4.02883
1000	2	1.06953
1000	2	0.967826
1000	2	1.05802
1000	2	1.06437
1000	2	1.03607
1000	2	0.811309
1000	2	0.947839
1000	2	0.988464
1000	2	1.0841
1000	2	0.97935
3000	2	1.23744
3000	2	1.26042
3000	2	1.24325
3000	2	1.21095
3000	2	1.17107
3000	2	1.09773
3000	2	1.18089
3000	2	1.22365
3000	2	1.18457
3000	2	1.2558
5000	2	1.60004
5000	2	1.57628
5000	2	1.47845
5000	2	1.67978
5000	2	1.69649
5000	2	1.60324
5000	2	1.5529
5000	2	1.66988
5000	2	1.67732
5000	2	1.73589
7000	2	2.3397
7000	2	2.39652
7000	2	2.57037
7000	2	2.1508
7000	2	2.17306
7000	2	2.16717
7000	2	2.32118
7000	2	2.38693
7000	2	2.41082
7000	2	2.2895
9000	2	3.34592
9000	2	3.43608
9000	2	3.40425
9000	2	3.22653
9000	2	3.33646
9000	2	3.39583
9000	2	3.43638
9000	2	3.26898
9000	2	3.15034
9000	2	3.1542
10000	2	3.99847
10000	2	3.89935
10000	2	3.89819
10000	2	3.7282
10000	2	3.83615
10000	2	3.93749
10000	2	3.93629
10000	2	3.95087
10000	2	3.95288
10000	2	3.78575
1000	4	1.05085
1000	4	1.01291
1000	4	1.02211
1000	4	1.0742
1000	4	0.897143
1000	4	0.902821
1000	4	0.98553
1000	4	1.05528
1000	4	1.00321
1000	4	1.08549
3000	4	1.28337
3000	4	1.09947
3000	4	1.14693
3000	4	1.23326
3000	4	1.29135
3000	4	1.27773
3000	4	1.12402
3000	4	1.18117
3000	4	1.26413
3000	4	1.23842
5000	4	1.68383
5000	4	1.61237
5000	4	1.64211
5000	4	1.64441
5000	4	1.72635
5000	4	1.70306
5000	4	1.56126
5000	4	1.61267
5000	4	1.6306
5000	4	1.69576
7000	4	2.29604
7000	4	2.30957
7000	4	2.22873
7000	4	2.3481
7000	4	2.2823
7000	4	2.40634
7000	4	2.14022
7000	4	2.43242
7000	4	2.40235
7000	4	2.27694
9000	4	3.44122
9000	4	3.17501
9000	4	3.39774
9000	4	3.30764
9000	4	3.32612
9000	4	3.25443
9000	4	3.29865
9000	4	3.19158
9000	4	3.43503
9000	4	3.37713
10000	4	3.82117
10000	4	3.78731
10000	4	3.81635
10000	4	3.70301
10000	4	3.96608
10000	4	3.86904
10000	4	3.69519
10000	4	3.96736
10000	4	3.94483
10000	4	3.76242
1000	8	1.024
1000	8	0.911296
1000	8	0.930583
1000	8	0.978994
1000	8	0.956928
1000	8	1.02779
1000	8	0.902628
1000	8	1.08366
1000	8	1.07135
1000	8	1.02336
3000	8	1.24913
3000	8	1.16764
3000	8	1.205
3000	8	1.26122
3000	8	1.2468
3000	8	1.12259
3000	8	1.15039
3000	8	1.12801
3000	8	1.24477
3000	8	1.3026
5000	8	1.69025
5000	8	1.54389
5000	8	1.70165
5000	8	1.63854
5000	8	1.68146
5000	8	1.62364
5000	8	1.52758
5000	8	1.61636
5000	8	1.53734
5000	8	1.59583
7000	8	2.1708
7000	8	2.24382
7000	8	2.17327
7000	8	2.21653
7000	8	2.19494
7000	8	2.12298
7000	8	2.28962
7000	8	2.19201
7000	8	2.41539
7000	8	2.46621
9000	8	3.12219
9000	8	3.36602
9000	8	3.29909
1000	1	0.006963
1000	1	0.023375
1000	1	0.012829
1000	1	0.015377
1000	1	0.013069
1000	1	0.006648
1000	1	0.006552
1000	1	0.013713
1000	1	0.012131
1000	1	0.012405
3000	1	0.059330
3000	1	0.056835
3000	1	0.054217
3000	1	0.052746
3000	1	0.053698
3000	1	0.054864
3000	1	0.055439
3000	1	0.073906
3000	1	0.057117
3000	1	0.068113
5000	1	0.142974
5000	1	0.138291
5000	1	0.135893
5000	1	0.147352
5000	1	0.138916
5000	1	0.132145
5000	1	0.131896
5000	1	0.131621
5000	1	0.131659
5000	1	0.131952
7000	1	0.255046
7000	1	0.252580
7000	1	0.249213
7000	1	0.249680
7000	1	0.253342
7000	1	0.251366
7000	1	0.249742
7000	1	0.250136
7000	1	0.249150
7000	1	0.254202
9000	1	0.406980
9000	1	0.412156
9000	1	0.409366
9000	1	0.408379
9000	1	0.409301
9000	1	0.416023
9000	1	0.408412
9000	1	0.409592
9000	1	0.407858
9000	1	0.407956
10000	1	0.501646
10000	1	0.499919
10000	1	0.506186
10000	1	0.504830
10000	1	0.500690
10000	1	0.502102
10000	1	0.505530
10000	1	0.501807
10000	1	0.501736
10000	1	0.499977
1000	2	0.018225
1000	2	0.017117
1000	2	0.016858
1000	2	0.010045
1000	2	0.017339
1000	2	0.025112
1000	2	0.016989
1000	2	0.017939
1000	2	0.010549
1000	2	0.023104
3000	2	0.064134
3000	2	0.077656
3000	2	0.117569
3000	2	0.065441
3000	2	0.091231
3000	2	0.070421
3000	2	0.065856
3000	2	0.068373
3000	2	0.064297
3000	2	0.074551
5000	2	0.160884
5000	2	0.319519
5000	2	0.270304
5000	2	0.333757
5000	2	0.158360
5000	2	0.189423
5000	2	0.172265
5000	2	0.259056
5000	2	0.161809
5000	2	0.159935
7000	2	0.305948
7000	2	0.310845
7000	2	0.298768
7000	2	0.354643
7000	2	0.293348
7000	2	0.295721
7000	2	0.421387
7000	2	0.331920
7000	2	0.295152
7000	2	0.309910
9000	2	0.505049
9000	2	0.502937
9000	2	0.498642
9000	2	0.474221
9000	2	0.735046
9000	2	0.483569
9000	2	0.618797
9000	2	0.482193
9000	2	0.482518
9000	2	0.488544
10000	2	0.606820
10000	2	0.736702
10000	2	0.592603
10000	2	0.585151
10000	2	0.611951
10000	2	0.590784
10000	2	0.588743
10000	2	0.663034
10000	2	0.601271
10000	2	0.606003
1000	4	0.020808
1000	4	0.017002
1000	4	0.023640
1000	4	0.018102
1000	4	0.020970
1000	4	0.018425
1000	4	0.020243
1000	4	0.018299
1000	4	0.018576
1000	4	0.017855
3000	4	0.096731
3000	4	0.074489
3000	4	0.080454
3000	4	0.076686
3000	4	0.076879
3000	4	0.073639
3000	4	0.070485
3000	4	0.107884
3000	4	0.086603
3000	4	0.072655
5000	4	0.187671
5000	4	0.176854
5000	4	0.204663
5000	4	0.181075
5000	4	0.205109
5000	4	0.182416
5000	4	0.173607
5000	4	0.182071
5000	4	0.184184
5000	4	0.204966
7000	4	0.446630
7000	4	0.340726
7000	4	0.471874
7000	4	0.342460
7000	4	0.399349
7000	4	0.324806
7000	4	0.321986
7000	4	0.324268
7000	4	0.336100
7000	4	0.346925
9000	4	0.533807
9000	4	0.555385
9000	4	0.587055
9000	4	0.533636
9000	4	0.654070
9000	4	0.709335
9000	4	0.592525
9000	4	0.771943
9000	4	0.550214
9000	4	0.517669
10000	4	0.620728
10000	4	0.618276
10000	4	0.628820
10000	4	0.672401
10000	4	0.881004
10000	4	0.643642
10000	4	0.627779
10000	4	0.665702
10000	4	0.684192
10000	4	0.643809
1000	8	0.022332
1000	8	0.021956
1000	8	0.020649
1000	8	0.024588
1000	8	0.023936
1000	8	0.021244
1000	8	0.024823
1000	8	0.021416
1000	8	0.026738
1000	8	0.025744
3000	8	0.076288
3000	8	0.078057
3000	8	0.084930
3000	8	0.090728
3000	8	0.085203
3000	8	0.087633
3000	8	0.095577
3000	8	0.083743
3000	8	0.095113
3000	8	0.081691
5000	8	0.195760
5000	8	0.194115
5000	8	0.223259
5000	8	0.179045
5000	8	0.198333
5000	8	0.229396
5000	8	0.178471
5000	8	0.201909
5000	8	0.226270
5000	8	0.239300
7000	8	0.371545
7000	8	0.379212
7000	8	0.328105
7000	8	0.354889
7000	8	0.366496
7000	8	0.350106
7000	8	0.333983
7000	8	0.356138
7000	8	0.364785
7000	8	0.373952
9000	8	0.832638
9000	8	0.588707
9000	8	0.803277
9000	8	0.679495
9000	8	0.581801
9000	8	0.581957
9000	8	0.582943
9000	8	0.546758
9000	8	0.584498
9000	8	0.627461
10000	8	0.763790
10000	8	0.689839
10000	8	0.762392
10000	8	0.827111
10000	8	0.717815
10000	8	0.730315
10000	8	0.891164
10000	8	0.712912
10000	8	0.865055
10000	8	0.656094
1000	12	0.023599
1000	12	0.020252
1000	12	0.022813
1000	12	0.022071
1000	12	0.022184
1000	12	0.021237
1000	12	0.021326
1000	12	0.024485
1000	12	0.022157
1000	12	0.020986
3000	12	0.093642
3000	12	0.084462
3000	12	0.092305
3000	12	0.086187
3000	12	0.091635
3000	12	0.089740
3000	12	0.083392
3000	12	0.079830
3000	12	0.084452
3000	12	0.089321
5000	12	0.217747
5000	12	0.210866
5000	12	0.201944
5000	12	0.188943
5000	12	0.222613
5000	12	0.230776
5000	12	0.198630
5000	12	0.198532
5000	12	0.208304
5000	12	0.220998
7000	12	0.344227
7000	12	0.365998
7000	12	0.347623
7000	12	0.400266
7000	12	0.403033
7000	12	0.415172
7000	12	0.369612
7000	12	0.400587
7000	12	0.367612
7000	12	0.422918
9000	12	0.689435
9000	12	0.601428
9000	12	0.656104
9000	12	0.608269
9000	12	0.650716
9000	12	0.608617
9000	12	0.604860
9000	12	0.623768
9000	12	0.621959
9000	12	0.607147
10000	12	0.681925
10000	12	0.834425
10000	12	0.828018
10000	12	0.866720
10000	12	0.690771
10000	12	0.754525
10000	12	0.829656
10000	12	0.837235
10000	12	0.744806
10000	12	0.766545
1000	16	0.025300
1000	16	0.022192
1000	16	0.023664
1000	16	0.036282
1000	16	0.022546
1000	16	0.031493
1000	16	0.024333
1000	16	0.021874
1000	16	0.024517
1000	16	0.023477
3000	16	0.090269
3000	16	0.097196
3000	16	0.089134
3000	16	0.087685
3000	16	0.092916
3000	16	0.086176
3000	16	0.089847
3000	16	0.087386
3000	16	0.090910
3000	16	0.088975
5000	16	0.215755
5000	16	0.229626
5000	16	0.204994
5000	16	0.209924
5000	16	0.214787
5000	16	0.222148
5000	16	0.234321
5000	16	0.203460
5000	16	0.213252
5000	16	0.210020
7000	16	0.422483
7000	16	0.375567
7000	16	0.397040
