1000	1	0.857485
1000	1	1.1313
1000	1	1.06644
1000	1	1.08578
1000	1	1.03001
1000	1	1.11872
1000	1	1.10317
1000	1	1.11402
1000	1	0.999946
1000	1	1.09223
3000	1	0.897272
3000	1	0.894699
3000	1	1.88852
3000	1	1.09207
3000	1	0.816836
3000	1	0.926889
3000	1	0.944689
3000	1	0.945333
3000	1	0.869289
3000	1	0.914509
5000	1	0.903104
5000	1	0.920472
5000	1	0.896074
5000	1	0.789576
5000	1	0.815622
5000	1	0.871516
5000	1	0.912638
5000	1	0.839467
5000	1	0.771335
5000	1	0.858127
7000	1	0.970642
7000	1	1.00491
7000	1	0.925778
7000	1	0.88966
7000	1	0.936249
7000	1	0.935012
7000	1	1.02332
7000	1	0.928524
7000	1	0.860713
7000	1	0.948331
9000	1	0.932263
9000	1	1.14483
9000	1	1.18382
9000	1	1.09197
9000	1	1.06404
9000	1	1.05716
9000	1	1.20561
9000	1	1.23902
9000	1	1.02888
9000	1	1.1815
10000	1	0.977306
10000	1	0.991554
10000	1	0.900017
10000	1	0.921799
10000	1	1.01352
10000	1	1.02234
10000	1	0.920066
10000	1	0.908396
10000	1	0.923966
10000	1	0.955416
1000	2	1.09239
1000	2	0.896729
1000	2	0.830913
1000	2	0.878634
1000	2	0.94873
1000	2	0.953129
1000	2	0.993941
1000	2	0.75881
1000	2	0.926718
1000	2	0.937573
3000	2	0.798913
3000	2	0.773147
3000	2	0.861554
3000	2	0.928506
3000	2	0.907294
3000	2	0.856745
3000	2	0.793447
3000	2	0.888941
3000	2	0.771913
3000	2	0.910728
5000	2	0.858572
5000	2	0.987995
5000	2	0.880754
5000	2	0.788439
5000	2	0.946515
5000	2	0.888981
5000	2	0.907416
5000	2	0.877722
5000	2	0.804832
5000	2	0.833471
7000	2	1.01392
7000	2	0.83604
7000	2	0.984636
7000	2	0.921524
7000	2	0.874399
7000	2	0.789398
7000	2	0.847162
7000	2	0.881275
7000	2	1.04467
7000	2	0.897001
9000	2	0.98765
9000	2	0.978812
9000	2	0.977526
9000	2	1.09637
9000	2	0.853906
9000	2	0.854765
9000	2	0.908419
9000	2	1.09226
9000	2	1.22089
9000	2	1.10916
10000	2	0.874824
10000	2	0.928005
10000	2	0.989617
10000	2	1.01486
10000	2	0.927858
10000	2	0.879708
10000	2	0.883146
10000	2	0.926898
10000	2	1.06783
10000	2	1.01089
1000	4	0.929705
1000	4	0.873433
1000	4	0.926194
1000	4	0.936779
1000	4	0.954294
1000	4	0.973246
1000	4	0.863159
1000	4	0.96244
1000	4	0.805771
1000	4	0.948233
3000	4	0.917979
3000	4	0.912908
3000	4	0.862228
3000	4	0.759242
3000	4	0.802705
3000	4	0.874332
3000	4	0.843344
3000	4	0.932427
3000	4	0.785231
3000	4	0.831712
5000	4	0.851178
5000	4	0.850413
5000	4	0.850757
5000	4	0.839937
5000	4	0.857151
5000	4	0.939387
5000	4	0.914257
5000	4	0.892641
5000	4	0.812351
5000	4	0.78698
7000	4	0.872459
7000	4	0.880447
7000	4	0.910103
7000	4	0.835957
7000	4	0.87081
7000	4	1.01452
7000	4	0.913402
7000	4	0.900439
7000	4	0.925616
7000	4	0.929186
9000	4	0.967564
9000	4	1.07278
9000	4	1.02285
9000	4	1.05242
9000	4	0.991074
9000	4	1.08949
9000	4	1.43954
9000	4	0.971415
9000	4	0.831178
9000	4	0.977861
10000	4	1.01563
10000	4	1.07256
10000	4	1.0651
10000	4	0.855805
10000	4	0.944568
10000	4	0.996552
10000	4	0.950005
10000	4	0.902809
10000	4	0.901077
10000	4	0.955016
1000	8	0.809483
1000	8	1.0205
1000	8	1.07686
1000	8	0.858336
1000	8	0.826747
1000	8	1.03215
1000	8	0.815394
1000	8	0.853882
1000	8	0.891438
1000	8	0.716948
3000	8	0.853217
3000	8	0.816075
3000	8	0.790599
3000	8	0.88149
3000	8	0.879098
3000	8	0.880182
3000	8	0.871
3000	8	0.787707
3000	8	0.769635
3000	8	0.81155
5000	8	0.88648
5000	8	0.870173
5000	8	0.829855
5000	8	0.793136
5000	8	0.86951
5000	8	0.897404
5000	8	0.781531
5000	8	0.80759
5000	8	0.873433
5000	8	0.918809
7000	8	0.812065
7000	8	0.834224
7000	8	0.890503
7000	8	0.862735
7000	8	0.906018
7000	8	0.803405
7000	8	0.876021
